uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,carteira,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
21,4,masculino,11,5,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
22,4,feminino,0,4,4,,,,,,,,,,,,,,,,,,,
21,4,feminino,30,4,4,2.0,fundamental_inc,1.0,,,,1.0,costureiro,7533.0,7.0,1.0,2.0,2.0,13001.0,2.0,2.0,2.0,60.0,50.0
24,4,masculino,55,4,3,2.0,superior_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,48042.0,4.0,2.0,3.0,500.0,350.0
53,1,feminino,71,1,2,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,,
41,4,feminino,36,1,5,2.0,medio,1.0,,,,1.0,op_maq_costura,8153.0,8.0,4.0,8.0,,14001.0,2.0,1.0,3.0,1000.0,1000.0
23,2,feminino,51,4,2,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
35,2,masculino,20,1,5,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,1.0,48042.0,4.0,1.0,3.0,937.0,937.0
33,4,masculino,5,2,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
13,1,masculino,31,4,2,2.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
11,1,masculino,3,4,3,,,,,,,,,,,,,,,,,,,
52,4,masculino,85,1,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
26,2,masculino,67,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
31,2,feminino,25,4,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,1.0,48042.0,4.0,1.0,3.0,1071.0,1071.0
23,1,feminino,27,4,7,2.0,medio,1.0,,,,1.0,trab_serv_info,4225.0,4.0,1.0,1.0,1.0,78000.0,7.0,1.0,3.0,1000.0,1000.0
21,4,masculino,57,1,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
23,1,masculino,8,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
35,2,feminino,50,1,5,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
21,1,feminino,27,2,9,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,,
52,1,feminino,24,4,6,2.0,superior_inc,1.0,,,,1.0,op_maq_costura,8153.0,8.0,5.0,9.0,,13001.0,2.0,2.0,2.0,300.0,300.0
43,4,feminino,66,1,5,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
21,4,feminino,7,1,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
21,4,masculino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
33,2,feminino,30,4,6,2.0,superior,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,1.0,74000.0,7.0,1.0,3.0,1200.0,1200.0
41,1,masculino,21,4,4,2.0,medio,1.0,,,,1.0,balc_aliment,5246.0,5.0,1.0,1.0,1.0,56011.0,6.0,1.0,5.0,1200.0,1600.0
23,4,masculino,36,2,3,2.0,sem_instrucao,1.0,,,,1.0,artesao_pedra_mad_vime,7317.0,7.0,1.0,2.0,2.0,16002.0,2.0,2.0,2.0,350.0,350.0
15,2,feminino,86,4,5,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,,
33,2,feminino,2,4,7,,,,,,,,,,,,,,,,,,,
42,4,feminino,45,1,4,2.0,medio,1.0,,,,1.0,ajud_cozinha,9412.0,9.0,1.0,1.0,1.0,86001.0,9.0,1.0,3.0,1300.0,1300.0
27,1,masculino,68,4,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
23,2,feminino,70,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
25,4,feminino,74,2,4,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1204.0,1.0,2.0,2.0,300.0,2100.0
26,1,masculino,27,4,4,2.0,superior,1.0,,,,1.0,advogado_jurista,2611.0,2.0,5.0,9.0,,69000.0,7.0,2.0,3.0,2000.0,2000.0
22,4,masculino,68,1,6,2.0,sem_instrucao,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1201.0,1.0,2.0,4.0,725.0,1080.0
26,4,masculino,24,1,4,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
31,4,masculino,58,1,2,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,1.0,1.0,1201.0,1.0,1.0,4.0,1500.0,1500.0
50,1,masculino,26,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,1.0,1.0,41000.0,3.0,1.0,3.0,1000.0,1000.0
22,4,feminino,42,2,5,2.0,superior,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,,48071.0,4.0,1.0,3.0,6000.0,8000.0
35,2,feminino,54,2,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
50,4,masculino,24,1,2,2.0,medio,1.0,,,,1.0,vidraceiro,7125.0,7.0,1.0,1.0,1.0,48050.0,4.0,1.0,3.0,1300.0,1400.0
51,4,masculino,1,1,5,,,,,,,,,,,,,,,,,,,
35,4,masculino,44,4,3,2.0,fundamental_inc,1.0,,,,1.0,cond_caminhão_pesado,8332.0,8.0,1.0,2.0,2.0,49040.0,5.0,1.0,5.0,2000.0,2000.0
42,4,masculino,31,4,6,2.0,medio,1.0,,,,1.0,dirig_financ,1211.0,1.0,1.0,1.0,1.0,96030.0,10.0,1.0,3.0,1500.0,1500.0
52,4,feminino,46,4,2,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,2.0,960.0,960.0
41,1,feminino,51,2,6,2.0,medio,1.0,,,1.0,1.0,secret_med,3344.0,3.0,3.0,7.0,,86002.0,9.0,1.0,3.0,3000.0,3000.0
21,4,feminino,49,4,3,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,,1119.0,1.0,2.0,2.0,,
26,4,masculino,37,4,6,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,,
21,1,feminino,61,4,2,2.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
33,2,masculino,36,4,2,1.0,medio,1.0,,,1.0,1.0,escriturario_geral,4110.0,4.0,3.0,7.0,,84016.0,8.0,1.0,4.0,1500.0,1500.0
51,1,masculino,1,1,4,,,,,,,,,,,,,,,,,,,
52,1,feminino,34,1,5,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,,96020.0,10.0,2.0,2.0,800.0,800.0
51,4,masculino,79,4,7,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
21,1,feminino,67,1,2,2.0,fundamental_inc,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,,48100.0,4.0,1.0,2.0,937.0,937.0
51,2,feminino,82,4,4,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
12,1,masculino,50,1,7,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1201.0,1.0,2.0,2.0,400.0,0.0
42,4,feminino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
51,4,feminino,7,1,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
25,4,masculino,6,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
33,4,masculino,67,1,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
17,1,feminino,55,1,10,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
33,1,masculino,30,2,2,1.0,medio_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,1.0,48071.0,4.0,1.0,4.0,900.0,1100.0
11,4,feminino,11,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
31,1,masculino,56,4,6,2.0,fundamental_inc,1.0,,,,1.0,superv_secret,3341.0,3.0,1.0,1.0,1.0,56011.0,6.0,1.0,3.0,1500.0,1500.0
41,4,feminino,27,1,4,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,48042.0,4.0,2.0,3.0,1000.0,1000.0
25,1,feminino,26,4,3,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,,
35,4,masculino,67,1,1,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
31,4,feminino,36,1,3,2.0,superior,1.0,,,,1.0,educ_necessidade_esp,2352.0,2.0,3.0,6.0,2.0,85012.0,9.0,2.0,2.0,3000.0,3000.0
33,4,feminino,48,4,5,2.0,medio,1.0,,,2.0,1.0,profis_nivmedio_enferm,3221.0,3.0,3.0,6.0,2.0,86002.0,9.0,1.0,3.0,1200.0,1200.0
33,4,feminino,36,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
26,4,masculino,37,4,5,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,41000.0,3.0,2.0,2.0,600.0,600.0
27,4,feminino,18,1,13,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
42,4,masculino,23,1,2,1.0,superior_inc,1.0,,,,1.0,tec_eng_civil,3112.0,3.0,1.0,2.0,2.0,41000.0,3.0,2.0,2.0,700.0,700.0
31,4,feminino,47,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
50,1,feminino,55,4,2,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
51,4,masculino,52,4,2,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,,
29,4,feminino,31,4,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
43,2,feminino,60,1,1,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,,
51,4,feminino,40,4,3,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
13,1,masculino,33,2,4,2.0,medio,1.0,,,,1.0,cond_motocicleta,8321.0,8.0,1.0,1.0,1.0,48030.0,4.0,1.0,4.0,937.0,937.0
23,4,masculino,41,1,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1203.0,1.0,2.0,3.0,800.0,800.0
50,1,masculino,63,1,3,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,,
21,4,masculino,65,4,2,2.0,sem_instrucao,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,2.0,2.0,1201.0,1.0,2.0,2.0,300.0,0.0
53,1,masculino,36,4,3,2.0,medio,1.0,,,,1.0,superv_secret,3341.0,3.0,1.0,1.0,1.0,78000.0,7.0,1.0,3.0,1800.0,1800.0
26,4,feminino,38,4,4,2.0,medio,1.0,,,,1.0,frent_posto_gas,5245.0,5.0,1.0,1.0,1.0,48060.0,4.0,1.0,4.0,1100.0,1100.0
24,4,feminino,25,1,3,2.0,fundamental_inc,1.0,,,,1.0,artesao_tecido_couro,7318.0,7.0,1.0,2.0,2.0,13002.0,2.0,2.0,5.0,937.0,450.0
33,4,feminino,76,4,4,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
52,4,masculino,45,1,4,2.0,fundamental_inc,1.0,,,,1.0,op_inst_vidraria_ceram,8181.0,8.0,1.0,2.0,2.0,23091.0,2.0,2.0,3.0,937.0,937.0
23,4,feminino,45,4,3,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,,
41,1,feminino,37,4,3,2.0,medio_inc,1.0,,,,1.0,ajud_cozinha,9412.0,9.0,1.0,1.0,1.0,56011.0,6.0,1.0,3.0,1500.0,1500.0
23,4,masculino,48,2,8,2.0,sem_instrucao,1.0,,,,1.0,classif_residuo,9612.0,9.0,5.0,9.0,,38000.0,2.0,2.0,3.0,800.0,0.0
25,1,masculino,54,4,9,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
21,4,feminino,26,4,2,2.0,superior,1.0,,,2.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,6.0,2.0,85012.0,9.0,1.0,2.0,1100.0,1100.0
31,4,feminino,7,5,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
50,4,masculino,42,4,4,2.0,fundamental_inc,1.0,,,,1.0,cond_caminhão_pesado,8332.0,8.0,1.0,1.0,1.0,1105.0,1.0,1.0,5.0,2500.0,2890.0
42,4,feminino,6,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
42,4,feminino,19,4,4,1.0,superior_inc,1.0,,,,1.0,prof_ensino_pre_esc,2342.0,2.0,3.0,6.0,2.0,85011.0,9.0,2.0,2.0,550.0,550.0
35,4,masculino,28,4,3,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,48030.0,4.0,2.0,5.0,1500.0,0.0
29,4,feminino,16,4,3,1.0,medio_inc,1.0,,,,1.0,trab_serv_info,4225.0,4.0,3.0,6.0,2.0,64000.0,7.0,2.0,2.0,650.0,0.0
31,1,feminino,72,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
35,1,feminino,35,1,4,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
33,1,feminino,33,1,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
41,4,masculino,66,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
41,4,feminino,7,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
15,1,masculino,22,1,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
29,1,feminino,35,2,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,1.0,48071.0,4.0,1.0,4.0,937.0,1087.0
12,1,masculino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
12,1,feminino,35,4,5,2.0,fundamental_inc,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,1.0,59000.0,7.0,1.0,3.0,950.0,950.0
31,4,masculino,28,4,2,2.0,fundamental_inc,1.0,,,,1.0,magarefe,7511.0,7.0,1.0,1.0,1.0,10010.0,2.0,1.0,4.0,1393.0,1550.0
28,1,masculino,15,2,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
33,1,feminino,32,2,2,1.0,superior,1.0,,,1.0,1.0,tec_lab_med,3212.0,3.0,3.0,7.0,,86003.0,9.0,1.0,3.0,3000.0,3000.0
15,1,masculino,61,4,4,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
52,4,masculino,18,1,5,1.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,,
53,1,masculino,68,1,1,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,,
42,4,feminino,35,1,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
35,4,masculino,0,4,5,,,,,,,,,,,,,,,,,,,
31,3,masculino,53,4,1,2.0,sem_instrucao,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,56011.0,6.0,2.0,5.0,400.0,400.0
53,1,masculino,3,1,5,,,,,,,,,,,,,,,,,,,
32,4,feminino,66,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
24,2,masculino,6,1,12,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
43,4,feminino,28,1,3,2.0,superior,1.0,,,,1.0,analista_gestao_adm,2421.0,2.0,1.0,1.0,1.0,11000.0,2.0,1.0,3.0,3000.0,3000.0
42,4,masculino,56,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
35,4,masculino,7,2,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
12,4,feminino,20,4,11,1.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
11,1,masculino,66,1,3,2.0,sem_instrucao,1.0,,,,1.0,ocup_element_outras,9629.0,9.0,5.0,9.0,,93020.0,10.0,2.0,3.0,300.0,300.0
50,4,masculino,78,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
50,1,feminino,46,4,4,2.0,superior,1.0,,,1.0,1.0,prof_ensino_pre_esc,2342.0,2.0,3.0,7.0,,85012.0,9.0,1.0,2.0,2500.0,2500.0
53,1,feminino,51,4,3,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,1.0,97000.0,11.0,1.0,2.0,400.0,400.0
13,1,feminino,49,4,3,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
29,4,feminino,50,4,3,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
28,4,feminino,38,4,3,2.0,medio_inc,1.0,,,,1.0,vend_quiosque,5211.0,5.0,6.0,10.0,,48100.0,4.0,2.0,3.0,,
43,4,feminino,30,1,4,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,1.0,350.0,280.0
26,4,masculino,2,1,4,,,,,,,,,,,,,,,,,,,
52,4,masculino,48,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
35,4,masculino,23,1,2,1.0,medio,2.0,1.0,2.0,,,,,,,,,,,,,,
31,4,masculino,6,2,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
42,4,masculino,13,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
32,2,feminino,36,4,4,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,,
25,4,feminino,40,1,4,1.0,superior,2.0,2.0,2.0,,,,,,,,,,,,,,
52,4,feminino,3,1,5,,,,,,,,,,,,,,,,,,,
33,2,masculino,2,4,5,,,,,,,,,,,,,,,,,,,
12,1,feminino,67,4,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
31,4,feminino,52,4,6,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,,
29,4,masculino,0,4,5,,,,,,,,,,,,,,,,,,,
23,2,masculino,16,2,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
27,4,masculino,35,1,3,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,,
26,4,feminino,1,4,4,,,,,,,,,,,,,,,,,,,
11,4,masculino,72,4,2,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1201.0,1.0,2.0,2.0,1150.0,1150.0
50,4,masculino,31,1,2,1.0,superior_inc,1.0,,,,1.0,dent_aux_odont,3251.0,3.0,1.0,1.0,1.0,86002.0,9.0,1.0,3.0,1200.0,1200.0
33,1,masculino,29,4,3,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,,
23,4,masculino,13,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
29,4,feminino,12,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
52,4,feminino,1,1,3,,,,,,,,,,,,,,,,,,,
41,4,feminino,8,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
53,1,feminino,41,4,2,2.0,superior,1.0,,,,1.0,cabeleireiro,5141.0,5.0,4.0,8.0,,96020.0,10.0,1.0,3.0,3000.0,3000.0
26,4,masculino,37,4,3,2.0,fundamental_inc,1.0,,,,1.0,op_maq_costura,8153.0,8.0,1.0,2.0,2.0,14001.0,2.0,2.0,3.0,937.0,937.0
15,1,masculino,30,4,7,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
35,4,masculino,37,1,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,1.0,1.0,1105.0,1.0,1.0,3.0,1250.0,1250.0
17,4,masculino,57,4,2,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
23,2,masculino,37,4,5,2.0,fundamental_inc,1.0,,,,1.0,coletor_lixo_mat_recic,9611.0,9.0,1.0,2.0,2.0,38000.0,2.0,2.0,4.0,937.0,937.0
33,1,feminino,73,1,5,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
24,1,masculino,85,4,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
13,1,feminino,30,4,2,1.0,superior_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,1.0,26030.0,2.0,1.0,3.0,1200.0,1200.0
35,1,feminino,48,2,2,2.0,medio,1.0,,,2.0,1.0,profis_nivmedio_enferm,3221.0,3.0,3.0,5.0,1.0,86001.0,9.0,1.0,2.0,2500.0,2500.0
12,4,feminino,15,1,2,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
35,4,feminino,18,1,6,1.0,medio_inc,1.0,,,,1.0,balc_aliment,5246.0,5.0,1.0,2.0,2.0,56011.0,6.0,2.0,3.0,937.0,937.0
42,4,feminino,70,1,2,2.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,,
26,4,feminino,50,4,5,2.0,fundamental_inc,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,1.0,1.0,85012.0,9.0,1.0,3.0,937.0,937.0
50,4,feminino,41,1,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
22,3,masculino,69,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
41,4,masculino,14,4,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
33,1,masculino,42,1,3,2.0,fundamental_inc,1.0,,,,1.0,padeiro_confeit,7512.0,7.0,5.0,9.0,,10099.0,2.0,1.0,3.0,1300.0,1300.0
33,1,feminino,39,1,2,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,,96020.0,10.0,2.0,3.0,3000.0,3000.0
15,4,feminino,10,4,10,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
31,2,feminino,9,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
29,2,masculino,3,4,4,,,,,,,,,,,,,,,,,,,
31,4,masculino,47,1,1,2.0,medio,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1201.0,1.0,1.0,5.0,2000.0,937.0
33,4,feminino,16,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
32,1,feminino,64,1,4,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,,
35,2,feminino,60,1,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
25,4,feminino,11,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
12,1,masculino,51,4,4,2.0,sem_instrucao,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,1.0,48030.0,4.0,1.0,4.0,937.0,937.0
35,4,feminino,41,1,2,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,1.0,97000.0,11.0,1.0,3.0,2000.0,2000.0
41,1,masculino,63,1,3,2.0,superior,1.0,,,,1.0,dirig_ti_comunic,1330.0,1.0,1.0,2.0,2.0,48010.0,4.0,2.0,2.0,6000.0,6000.0
35,1,masculino,17,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
31,4,feminino,14,4,7,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
41,4,feminino,78,1,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
52,1,feminino,21,4,5,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
23,4,feminino,13,4,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
17,4,masculino,49,1,2,2.0,fundamental_inc,1.0,,,,1.0,vend_quiosque,5211.0,5.0,5.0,9.0,,0.0,12.0,2.0,2.0,350.0,350.0
15,4,masculino,11,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
52,1,feminino,3,4,3,,,,,,,,,,,,,,,,,,,
14,1,masculino,14,4,5,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
35,4,feminino,17,4,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
43,1,masculino,18,1,3,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
33,2,feminino,67,2,4,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,,
33,1,masculino,54,1,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
24,4,masculino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
26,1,feminino,32,4,3,2.0,fundamental,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,6.0,10.0,,56011.0,6.0,2.0,5.0,,
27,4,masculino,21,4,10,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
25,4,feminino,25,4,3,1.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
29,4,masculino,33,4,5,2.0,sem_instrucao,1.0,1.0,,,2.0,,,,,,,,,,,,
25,4,feminino,41,1,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
15,1,masculino,9,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
52,4,feminino,19,4,4,1.0,superior_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,48030.0,4.0,2.0,4.0,600.0,600.0
42,4,feminino,70,1,1,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
35,2,feminino,33,4,5,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
42,4,feminino,63,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
28,4,feminino,80,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
26,1,masculino,77,1,2,2.0,superior,1.0,,,,1.0,minist_cultos_missionario,2636.0,2.0,1.0,2.0,2.0,94091.0,10.0,1.0,3.0,13000.0,13000.0
25,4,masculino,8,1,8,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
14,1,masculino,35,4,3,2.0,medio,1.0,,,1.0,1.0,guarda_seg,5414.0,5.0,3.0,7.0,,84012.0,8.0,1.0,4.0,1200.0,1200.0
35,4,feminino,34,1,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
21,4,feminino,80,4,4,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
26,2,masculino,4,4,4,,,,,,,,,,,,,,,,,,,
52,4,feminino,36,4,5,2.0,medio_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,2.0,900.0,900.0
42,4,masculino,54,1,4,2.0,medio,1.0,,,,1.0,guarda_seg,5414.0,5.0,1.0,1.0,1.0,20010.0,2.0,1.0,2.0,1330.0,1330.0
35,4,feminino,10,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
31,4,masculino,27,4,4,1.0,medio,1.0,,,,1.0,geren_comercio,1420.0,1.0,1.0,1.0,1.0,48030.0,4.0,1.0,4.0,937.0,1249.0
52,2,feminino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
42,4,masculino,29,1,3,1.0,superior,1.0,,,1.0,1.0,eng_meio_ambiente,2143.0,2.0,3.0,7.0,,84012.0,8.0,1.0,2.0,7000.0,7000.0
